date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:03	546320/546320	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d43c1b02cf0e07099ac5b6dcf1e7f4c6%22	https://static.parastorage.com/services/wixstores-client-gallery/1.4658.0/GridGalleryViewerWidgetNoCss.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wixstores-client-gallery/1.4658.0/GridGalleryViewerWidgetNoCss.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es)
09:31:04	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.wix.com/templateses/cap-hats_es)
09:31:04	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:05%20GMT	https://www.wix.com/templateses/decodeURIComponent(e	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/decodeURIComponent(e.37.delayed	(from https://www.wix.com/templateses/cap-hats_es)
09:31:04	9800/9800	---M-Z	200	added ('OK')	application/javascript	etag:W/%227f6a360bf47f00b1714dc34cc20ec4bd%22	https://static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/tag-manager-client/1.875.0/siteTags.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es)
09:31:05	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:05%20GMT	https://www.wix.com/templateses/cap-hats_es/c	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/c.39.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:05	3033/3033	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:06%20GMT	https://www.wix.com/templateses/cap-hats_es/t	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/t.3a.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:06	3031/3031	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:06%20GMT	https://www.wix.com/templateses/cap-hats_es/robots.txt	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/robots.3b.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:08	3033/3033	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:08%20GMT	https://www.wix.com/templateses/cap-hats_es/sitemap.xml	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/sitemap.3c.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:08	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:08%20GMT	https://www.wix.com/templateses/cap-hats_es/feed.xml	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/feed.3d.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:08	3033/3033	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:09%20GMT	https://www.wix.com/templateses/cap-hats_es/${i.uri}	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/${i.3e.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:08	134516/134516	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f8b0e894f0910ec96192ae7986f3f5d4%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.b70ee867.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.b70ee867.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:09	257230/257230	---M-Z	200	added ('OK')	application/javascript	etag:W/%222cd803c77cc2a9d9787c6287a2e59d92%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.317ed945.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wix-thunderbolt/dist/main.317ed945.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:09	610374/610374	---M-Z	200	added ('OK')	application/javascript	etag:W/%22dbd3a83b5d36630ecca896d3da91cc2b%22	https://static.parastorage.com/services/wixstores-client-cart-ooi/1.3748.0/cartViewerWidgetNoCss.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wixstores-client-cart-ooi/1.3748.0/cartViewerWidgetNoCss.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:09	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:10%20GMT	https://www.wix.com/templateses/cap-hats_es/decodeURIComponent(e	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/decodeURIComponent(e.42.delayed	(from https://www.wix.com/templateses/cap-hats_es/cart)
09:31:10	1283901/1283901	---MCZ	200	added ('OK')	text/html	etag:W/%22b6b9d5fd9a7b2359dcfe641f1b4a5b78%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-13	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-13.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:10	2406/2406	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:32%20GMT	https://static.wixstatic.com/media/baac51_cc15a32b3f864d90a28c2147ea6ce220~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_cc15a32b3f864d90a28c2147ea6ce220~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_cc15a32b3f864d90a28c2147ea6ce220_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_cc15a32b3f864d90a28c2147ea6ce220_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:10	1271987/1271987	---MCZ	200	added ('OK')	text/html	etag:W/%2256effbfcbc05680f5f5ba53675b2a1e3%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-14	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-14.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:10	2196/2196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:32%20GMT	https://static.wixstatic.com/media/baac51_61d694c9a6914fee885e62fdb85c2fa8~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_61d694c9a6914fee885e62fdb85c2fa8~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_61d694c9a6914fee885e62fdb85c2fa8_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_61d694c9a6914fee885e62fdb85c2fa8_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	1272027/1272027	---MCZ	200	added ('OK')	text/html	etag:W/%224faa172fd0887bd72dab6912d3644f29%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-12	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-12.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	2356/2356	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:35%20GMT	https://static.wixstatic.com/media/baac51_2464879cce9f4f5a93cbd2739c22ffd3~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_2464879cce9f4f5a93cbd2739c22ffd3~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_2464879cce9f4f5a93cbd2739c22ffd3_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_2464879cce9f4f5a93cbd2739c22ffd3_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	1272072/1272072	---MCZ	200	added ('OK')	text/html	etag:W/%229a364b7d1f8773542a1637f9975add09%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-15	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-15.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	2149/2149	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:35%20GMT	https://static.wixstatic.com/media/baac51_3a6dae0b4c0a452b971843aacaf9177e~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_3a6dae0b4c0a452b971843aacaf9177e~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_3a6dae0b4c0a452b971843aacaf9177e_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_3a6dae0b4c0a452b971843aacaf9177e_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	1267151/1267151	---MCZ	200	added ('OK')	text/html	etag:W/%228ecf4bf97a5d7d8387536d71116b167c%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-8	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-8.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:11	2238/2238	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:39%20GMT	https://static.wixstatic.com/media/baac51_b6ab978a02aa4118b560e33d9a612834~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_b6ab978a02aa4118b560e33d9a612834~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b6ab978a02aa4118b560e33d9a612834_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_b6ab978a02aa4118b560e33d9a612834_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	1271935/1271935	---MCZ	200	added ('OK')	text/html	etag:W/%220b2276650a392a8adb69487d505ea842%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-9	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-9.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	2030/2030	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:39%20GMT	https://static.wixstatic.com/media/baac51_ad98f3833ce34ae692269598c5e89e62~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_ad98f3833ce34ae692269598c5e89e62~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_ad98f3833ce34ae692269598c5e89e62_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_ad98f3833ce34ae692269598c5e89e62_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	1272127/1272127	---MCZ	200	added ('OK')	text/html	etag:W/%22d6e4c8ca8628fa5efc056b46bd81828f%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-10	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-10.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	2214/2214	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:43%20GMT	https://static.wixstatic.com/media/baac51_1d2733d042b54d3f8d4c146e2ac38b03~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_1d2733d042b54d3f8d4c146e2ac38b03~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_1d2733d042b54d3f8d4c146e2ac38b03_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_1d2733d042b54d3f8d4c146e2ac38b03_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	1267204/1267204	---MCZ	200	added ('OK')	text/html	etag:W/%22fbf71afaa283268da40b97b392d023e8%22	https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-11	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-11.html	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:12	2031/2031	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:43%20GMT	https://static.wixstatic.com/media/baac51_3af3d29549604ce5a86ca2b9e6e7c561~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_3af3d29549604ce5a86ca2b9e6e7c561~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_3af3d29549604ce5a86ca2b9e6e7c561_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_3af3d29549604ce5a86ca2b9e6e7c561_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:13	1246733/1246733	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a96e4919c36c4e133400cbfd2ea26ab1%22	https://www.wix.com/templateses/cap-hats_es/product-page/c	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/c.5b.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:13	1915/1915	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:45%20GMT	https://static.wixstatic.com/media/baac51_1e0b1577bf074f1ca801a440c5dbb9e9~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_1e0b1577bf074f1ca801a440c5dbb9e9~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_1e0b1577bf074f1ca801a440c5dbb9e9_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_1e0b1577bf074f1ca801a440c5dbb9e9_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:13	1792/1792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:45%20GMT	https://static.wixstatic.com/media/baac51_60fe1e255b2846208324524920fa88f0~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_60fe1e255b2846208324524920fa88f0~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_60fe1e255b2846208324524920fa88f0_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_60fe1e255b2846208324524920fa88f0_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:13	1246788/1246788	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22712f1e0363c8c0838729f938ea9898ac%22	https://www.wix.com/templateses/cap-hats_es/product-page/t	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/t.5c.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:13	2593/2593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:47%20GMT	https://static.wixstatic.com/media/baac51_7231ebfbc6eb4478a259d6eb77a3bf73~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_7231ebfbc6eb4478a259d6eb77a3bf73~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_7231ebfbc6eb4478a259d6eb77a3bf73_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_7231ebfbc6eb4478a259d6eb77a3bf73_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:13	2324/2324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:47%20GMT	https://static.wixstatic.com/media/baac51_d6984efc6dff447f84c3aeae650e3897~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_d6984efc6dff447f84c3aeae650e3897~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_d6984efc6dff447f84c3aeae650e3897_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_d6984efc6dff447f84c3aeae650e3897_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:14	1258726/1258726	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d2d4e466417c8a4ba4a6d39f83e92cd2%22	https://www.wix.com/templateses/cap-hats_es/product-page/robots.txt	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/robots.61.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:14	2337/2337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:50%20GMT	https://static.wixstatic.com/media/baac51_08e76b8a19994503a8e61f155da81e4a~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_08e76b8a19994503a8e61f155da81e4a~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_08e76b8a19994503a8e61f155da81e4a_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_08e76b8a19994503a8e61f155da81e4a_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:14	3032/3032	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:14%20GMT	https://www.wix.com/templateses/cap-hats_es/product-page/sitemap.xml	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/sitemap.62.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:14	2143/2143	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:50%20GMT	https://static.wixstatic.com/media/baac51_0eef2715f26c48a59afe1f15cc71f7d3~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_0eef2715f26c48a59afe1f15cc71f7d3~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_0eef2715f26c48a59afe1f15cc71f7d3_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_0eef2715f26c48a59afe1f15cc71f7d3_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:14	3033/3033	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2014:31:14%20GMT	https://www.wix.com/templateses/cap-hats_es/product-page/feed.xml	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/feed.63.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:14	2114/2114	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:53%20GMT	https://static.wixstatic.com/media/baac51_b6dc6f5ed6a94bf4a09dc5caf66a8849~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_b6dc6f5ed6a94bf4a09dc5caf66a8849~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b6dc6f5ed6a94bf4a09dc5caf66a8849_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_b6dc6f5ed6a94bf4a09dc5caf66a8849_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:15	1950/1950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:53%20GMT	https://static.wixstatic.com/media/baac51_2a51e0ebd2c948b6a82677662d54db79~mv2_d_2000_1500_s_2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_2a51e0ebd2c948b6a82677662d54db79~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_2a51e0ebd2c948b6a82677662d54db79_mv2_d_2/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2/baac51_2a51e0ebd2c948b6a82677662d54db79_mv2_d_200	(from https://www.wix.com/templateses/cap-hats_es/tienda)
09:31:15	100100/100100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:58%20GMT	https://static.wixstatic.com/media/baac51_e0ebe39677864d7f934e2544bbf9ae19~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_e0ebe39677864d7f934e2544bbf9ae19~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_e0ebe39677864d7f934e2544bbf9ae19_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_e0ebe39677864d7f934e2544bbf9ae19_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:15	77598/77598	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:58%20GMT	https://static.wixstatic.com/media/baac51_ae96d298952242c2bb5cce4abdcab7a9~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_ae96d298952242c2bb5cce4abdcab7a9~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_ae96d298952242c2bb5cce4abdcab7a9_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_ae96d298952242c2bb5cce4abdcab7a9_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:15	1247/1247	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:58%20GMT	https://static.wixstatic.com/media/baac51_e0ebe39677864d7f934e2544bbf9ae19~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_e0ebe39677864d7f934e2544bbf9ae19~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_e0ebe39677864d7f934e2544bbf9ae19_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_e0ebe39677864d7f934e2544bbf9ae19_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:15	1189/1189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:24:58%20GMT	https://static.wixstatic.com/media/baac51_ae96d298952242c2bb5cce4abdcab7a9~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_ae96d298952242c2bb5cce4abdcab7a9~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_ae96d298952242c2bb5cce4abdcab7a9_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_ae96d298952242c2bb5cce4abdcab7a9_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:17	1242085/1242085	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2235328a189a96a17a96068319c034c1cb%22	https://www.wix.com/templateses/cap-hats_es/product-page/${i.uri}	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/${i.64.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
